latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,County,Municipality,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-28.28701251,27.57505366,954.522,0.9559,5G39PH7G+52VG,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Setsoto Local Municipality,Setsoto Ward 3,primary,road,,way,788485194.0,,,asphalt,POINT (27.57505366 -28.28701251),2.5,0.6605049967765808,6603.0,6603.0,4.00195837020874,3.5151777267456055
-25.76536668,28.33798013,563.427,0.9518,5G6C68MQ+V557,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Wapadrand Security Village,residential,road,,way,446354470.0,,,asphalt,POINT (28.33798013 -25.76536668),8.532302856445312,4.419229507446289,44240.0,44240.0,89.95764923095703,88.85731506347656
-26.15809668,27.48218704,900.3487,0.9573,5G59RFRJ+QV75,South Africa,,Gauteng,West Rand District Municipality,,Merafong City Local Municipality,Merafong City Ward 1,unclassified,road,,way,759866512.0,,,,POINT (27.48218704 -26.15809668),2.5,0.4837225079536438,7253.0,7253.0,11.488263130187988,10.315146446228027
-26.18038661,28.064304,907.4256,0.9517,5G5CR397+RPVG,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Yeoville,residential,road,,way,619506697.0,,,asphalt,POINT (28.064304 -26.18038661),11.692328453063965,5.817681789398193,58158.0,58158.0,109.86489868164062,118.4602279663086
-25.77441423,28.59841229,199.8782,0.9521,5G6C6HGX+69MC,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Valtaki,residential,road,,way,28290581.0,,,unpaved,POINT (28.59841229 -25.77441423),2.5,0.08416999876499176,870.0,870.0,1.513583779335022,1.4943958520889282
-26.30013414,28.05867474,614.2489,0.9507,5G5CM3X5+WFVP,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Mulbarton,parking,amenity,,way,1117607580.0,,,,POINT (28.05867474 -26.30013414),8.930205345153809,3.681360960006714,36846.0,36846.0,45.665279388427734,49.237918853759766
-26.16223235,26.15489511,972.7596,0.9508,5G58R5Q3+4X2P,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Ditsobotla Local Municipality,Shukran,residential,road,,way,89135210.0,,,,POINT (26.15489511 -26.16223235),8.091599464416504,3.789555072784424,37869.0,37869.0,12.256510734558105,12.330729484558105
-32.88891729,27.39258149,717.6893,0.9577,4GV9496V+C2P8,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Schornville,residential,road,,way,207807885.0,,,,POINT (27.39258149 -32.88891729),9.352734565734863,4.127586364746094,41302.0,41302.0,5.973626136779785,6.075657367706299
-26.11232518,28.44678823,391.5298,0.951,5G5CVCQW+3P7R,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 26,pitch,leisure,,way,483970046.0,,,,POINT (28.44678823 -26.11232518),7.150270938873291,2.3446238040924072,23474.0,23474.0,115.88066101074219,124.35181427001953
-26.41907195,28.06619025,2174.143,0.9594,5G5CH3J8+9FG2,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Midvaal Ward 5,unclassified,road,,way,540706002.0,,,,POINT (28.06619025 -26.41907195),2.5,0.5866924524307251,5978.0,5978.0,4.7845377922058105,4.802317142486572
-25.76705375,28.14479496,2823.1717,0.9637,5G6C64MV+5WFV,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 60,residential,road,,way,31582976.0,,,asphalt,POINT (28.14479496 -25.76705375),13.754633903503418,6.518279552459717,65211.0,65211.0,12.513781547546387,12.203855514526367
-28.14224807,28.52592995,449.4841,0.9543,5G3CVG5G+4935,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Dihlabeng Ward 11,residential,road,,way,824029877.0,,,,POINT (28.52592995 -28.14224807),2.5,0.6327850222587585,6383.0,6383.0,8.456925392150879,7.862502574920654
-25.73654597,28.18634201,441.0851,0.9548,5G6C757P+9GP5,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 58,parking,amenity,,way,242419119.0,,,,POINT (28.18634201 -25.73654597),6.671831130981445,0.779683530330658,7779.0,7779.0,1.31834077835083,1.2611489295959473
-26.1326722,28.17730026,834.4479,0.9576,5G5CV58G+WWM4,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Eden Glen,school,amenity,,way,24990452.0,,,,POINT (28.17730026 -26.1326722),7.906052112579346,3.03336238861084,30320.0,30320.0,27.327041625976562,29.3247127532959
-26.06256653,27.60631545,2236.5548,0.9515,5G59WJP4+XGG6,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 30,unclassified,road,,way,753048859.0,,,,POINT (27.60631545 -26.06256653),2.5,0.823294997215271,8230.0,8230.0,4.4122796058654785,4.363436222076416
-26.1979531,28.03659971,648.6535,0.9558,5G5CR22P+RJ9R,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Braamfontein,secondary,road,,way,33852520.0,,,asphalt,POINT (28.03659971 -26.1979531),14.54957389831543,3.9616308212280273,40186.0,40186.0,8.6276216506958,9.302607536315918
-26.86924428,26.66652542,1249.1049,0.9523,5G584MJ8+8J29,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Klerksdorp,Nuwedorp,residential,road,,way,126467810.0,,,asphalt,POINT (26.66652542 -26.86924428),14.447999954223633,4.606137752532959,46089.0,46089.0,8.783844947814941,9.197327613830566
-26.1344786,27.91186513,8875.8493,0.9503,5G59VW86+6P5W,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Johannesburg Ward 89,parking,amenity,,way,146851706.0,,,,POINT (27.91186513 -26.1344786),8.564383506774902,2.4598450660705566,24554.0,24554.0,19.453128814697266,20.975051879882812
-27.55013221,26.02768891,2118.7247,0.9551,5G48C2XH+W3WJ,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Maquassi Hills Local Municipality,Maquassi Hills Ward 10,unclassified,road,,way,781824086.0,,,,POINT (26.02768891 -27.55013221),2.5,1.0214325189590454,10210.0,10210.0,13.547896385192871,13.278668403625488
-26.21379889,28.08183179,2584.4888,0.9531,5G5CQ3PJ+FPP4,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Johannesburg Ward 65,unclassified,road,,way,65683845.0,,,asphalt,POINT (28.08183179 -26.21379889),10.176658630371094,4.151008129119873,41511.0,41511.0,603.9522705078125,651.2027587890625
-26.35237585,28.38536025,474.6038,0.955,5G5CJ9XP+24XW,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 83,residential,road,,way,37915646.0,,,asphalt,POINT (28.38536025 -26.35237585),6.772908687591553,3.3100831508636475,33099.0,33099.0,116.9538345336914,125.5034408569336
-26.15397201,27.86679449,5739.0978,0.9681,5G59RVW8+CP73,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Manufacta,primary,road,,way,616810472.0,,,asphalt,POINT (27.86679449 -26.15397201),10.977747917175293,5.214661121368408,52133.0,52133.0,16.956336975097656,18.28292465209961
-26.24988629,28.1349227,1647.6096,0.9552,5G5CQ42M+2XVG,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 36,service,road,,way,596646070.0,,,asphalt,POINT (28.1349227 -26.24988629),9.222735404968262,4.866735935211182,48641.0,48641.0,3.651754140853882,3.84110689163208
-26.17480093,28.34110694,2481.4113,0.9501,5G5CR8GR+3CHV,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Kleinfontein Lake,unclassified,road,,way,39949949.0,,,asphalt,POINT (28.34110694 -26.17480093),3.0095064640045166,1.1031616926193237,11033.0,11033.0,0.7958681583404541,0.8019301891326904
-26.12556099,28.2163817,7449.5953,0.9617,5G5CV6F8+QHCC,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 17,parking,amenity,,way,261406663.0,,,,POINT (28.2163817 -26.12556099),12.810041427612305,7.870617389678955,78756.0,78756.0,0.01685076765716076,0.018082600086927414
-31.91989611,26.9073097,493.1787,0.9539,4GW83WJ4+2WV5,South Africa,,Eastern Cape,Chris Hani District Municipality,,Lukhanji Local Municipality,Laurie Dashwood Park,trunk,road,,way,381211888.0,,,asphalt,POINT (26.9073097 -31.91989611),2.5,0.8383224606513977,8380.0,8380.0,6.426734447479248,5.980958461761475
-26.34102662,28.10909744,726.958,0.9523,5G5CM455+HJQR,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Albertsdal,residential,road,,way,33925435.0,,,asphalt,POINT (28.10909744 -26.34102662),7.125855922698975,2.5772509574890137,25796.0,25796.0,31.009233474731445,33.27608108520508
-27.23203084,26.44810466,882.2503,0.9528,5G48QC9X+56QM,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Maquassi Hills Local Municipality,Maquassi Hills Ward 8,tertiary,road,,way,142231765.0,,,paved,POINT (26.44810466 -27.23203084),2.5,0.14688999950885773,1470.0,1470.0,1.602518081665039,1.6174782514572144
-27.33187451,26.10540199,360.1852,0.9505,5G48M494+7525,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Maquassi Hills Local Municipality,Maquassi Hills Ward 8,tertiary,road,,way,564793045.0,,,gravel,POINT (26.10540199 -27.33187451),2.5,0.7380574941635132,7383.0,7383.0,12.677700996398926,12.150227546691895
-26.09377532,28.04294469,658.9505,0.9544,5G5CW24V+F5PR,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Parkmore,residential,road,,way,16930805.0,,,asphalt,POINT (28.04294469 -26.09377532),8.6973876953125,1.5713918209075928,15699.0,15699.0,16.762142181396484,18.073535919189453
-26.79287323,27.85070053,1234.9076,0.956,5G596V42+V743,South Africa,,Free State,Fezile Dabi District Municipality,,Metsimaholo Local Municipality,Metsimaholo Ward 18,unclassified,road,,way,195781899.0,,,,POINT (27.85070053 -26.79287323),3.309575319290161,1.035436987876892,10356.0,10356.0,0.0,0.0
-25.93469003,28.14434291,1819.8292,0.9513,5G6C348V+4PG9,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 92,unclassified,road,,way,51542092.0,,,asphalt,POINT (28.14434291 -25.93469003),10.227421760559082,4.62181282043457,46259.0,46259.0,0.0,0.0
-27.94230312,25.74410404,2513.9603,0.9702,5G473P5V+3JHV,South Africa,,Free State,Lejweleputswa District Municipality,,Tswelopele Local Municipality,Tswelopele Ward 8,administrative,suburb,,relation,3595268.0,,,,POINT (25.74410404 -27.94230312),2.5,1.2375199794769287,12615.0,12615.0,6.594290733337402,6.028243541717529
-27.39561351,23.39378802,758.0436,0.956,5G45J93V+QG3C,South Africa,,Northern Cape,John Taolo Gaetsewe District Municipality,,Ga-Segonyana Local Municipality,Ga-Segonyana Ward 12,residential,road,,way,792013494.0,,,,POINT (23.39378802 -27.39561351),2.5,0.0825599953532219,1143.0,1143.0,0.14592891931533813,0.15849798917770386
-26.19938801,28.31800691,1023.0566,0.9577,5G5CR829+66RC,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Kleinfontein Lake,school,amenity,,way,26327543.0,,,,POINT (28.31800691 -26.19938801),2.5,0.17078499495983124,1715.0,1715.0,0.27457842230796814,0.2833060324192047
-26.23233655,28.06922648,706.6814,0.9551,5G5CQ399+3M9C,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Regent's Park,mineshaft,man_made,,node,7350082147.0,,,,POINT (28.06922648 -26.23233655),3.7491614818573,0.25728243589401245,2793.0,2793.0,0.43888479471206665,0.470175176858902
-29.21301885,26.81675202,347.9164,0.9591,5G28QRP8+QPR6,South Africa,,Free State,Mangaung Metropolitan Municipality,,,Mangaung Ward 39,school,amenity,,way,447018635.0,,,,POINT (26.81675202 -29.21301885),2.527966260910034,0.45795878767967224,4586.0,4586.0,2.1141204833984375,2.144412040710449
-25.78164698,28.21494272,2582.3312,0.9611,5G6C6697+8XW2,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Sterrewag,nature_reserve,leisure,,way,544507391.0,,,,POINT (28.21494272 -25.78164698),2.5,0.5620675086975098,5620.0,5620.0,0.7038758993148804,0.37734100222587585
-29.0629847,26.17716624,591.5193,0.9578,5G28W5PG+RV3M,South Africa,,Free State,Mangaung Metropolitan Municipality,,Bloemfontein,Mangaung Ward 48,unclassified,road,,way,208631937.0,,,asphalt,POINT (26.17716624 -29.0629847),2.5,0.11439000070095062,1135.0,1135.0,0.42390626668930054,0.3871345818042755
-26.03571314,28.05892376,1232.082,0.9555,5G5CX375+PH7G,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Paulshof,mall,shop,,way,336273223.0,,,,POINT (28.05892376 -26.03571314),9.009960174560547,4.054635047912598,40527.0,40527.0,19.375825881958008,20.985313415527344
-25.85837789,28.53042502,396.9305,0.9512,5G6C4GRJ+J5VW,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 101,residential,road,,way,747748508.0,,,,POINT (28.53042502 -25.85837789),0.0,0.0,0.0,0.0,0.0,0.0
-26.08884516,28.08239805,454.4711,0.9565,5G5CW36J+FX64,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Wendywood,unclassified,road,,way,713533121.0,,,asphalt,POINT (28.08239805 -26.08884516),9.420944213867188,5.376646041870117,53784.0,53784.0,0.0,0.0
-26.06037832,28.52236858,2339.3412,0.9567,5G5CWGQC+RWXX,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Victor Khanye Local Municipality,Tshwane Ward 101,primary,road,,way,199987731.0,,,asphalt,POINT (28.52236858 -26.06037832),2.5,0.06554249674081802,670.0,670.0,0.3473961055278778,0.3458596169948578
-32.2979843,27.14755299,947.0128,0.9563,4GV9P42X+R23P,South Africa,,Eastern Cape,Amathole District Municipality,,Amahlathi Local Municipality,Amahlathi Ward 4,residential,road,,way,784790519.0,,,paved,POINT (27.14755299 -32.2979843),9.674694061279297,3.254354238510132,32565.0,32565.0,23.26222801208496,22.224775314331055
-26.22485464,28.2789632,338.1463,0.9532,5G5CQ7GH+3H4X,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Boksburg-Suid,unclassified,road,,way,35416398.0,,,asphalt,POINT (28.2789632 -26.22485464),3.1238629817962646,0.19640038907527924,1968.0,1968.0,2.1987383365631104,1.893513560295105
-26.66527376,27.9252767,559.9308,0.96,5G598WMG+V4R5,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Leeuhof,school,amenity,,way,478689676.0,,,,POINT (27.9252767 -26.66527376),8.804804801940918,2.9088962078094482,29144.0,29144.0,31.41240119934082,33.476409912109375
-25.75734924,28.17657402,828.2862,0.9581,5G6C65VG+3J83,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Salvokop,residential,road,,way,816599633.0,,,,POINT (28.17657402 -25.75734924),10.456377983093262,3.848459482192993,38500.0,38500.0,10.153970718383789,10.029770851135254
-26.20674549,27.87678297,936.5393,0.9633,5G59QVVG+8P32,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Soweto,Soteba,tertiary,road,,way,46251551.0,,,asphalt,POINT (27.87678297 -26.20674549),7.1890411376953125,0.7960497140884399,7944.0,7944.0,24.68830108642578,26.619800567626953
-27.55661715,28.51552248,646.3553,0.9505,5G4CCGV8+9628,South Africa,,Free State,Fezile Dabi District Municipality,,Mafube Local Municipality,Mafube Ward 8,residential,road,,way,112469021.0,,,paved,POINT (28.51552248 -27.55661715),3.958509922027588,1.001689076423645,10019.0,10019.0,8.860677719116211,8.933303833007812
-26.66049466,27.92396593,1031.9037,0.9614,5G598WQF+RH49,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Leeuhof,unclassified,road,,way,213536160.0,,,asphalt,POINT (27.92396593 -26.66049466),8.875982284545898,4.588208198547363,45862.0,45862.0,2.733929395675659,2.789085626602173
-26.5809042,28.62589682,2293.8494,0.9588,5G5CCJ9G+J9JW,South Africa,,Mpumalanga,Gert Sibande,,Dipaleseng Local Municipality,Dipaleseng Ward 2,residential,road,,way,772116889.0,,,,POINT (28.62589682 -26.5809042),0.0,0.0,0.0,3345.0,0.0,0.8404656052589417
-26.05362355,28.17013607,3986.2159,0.95,5G5CW5WC+H323,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Chloorkop,unclassified,road,,way,435287199.0,,,asphalt,POINT (28.17013607 -26.05362355),2.5,0.08258499950170517,1238.0,1238.0,0.0,0.0
-26.34638635,27.98972406,1880.5217,0.9664,5G59MX3Q+CVXC,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Midvaal Ward 7,service,road,,way,751592486.0,,,,POINT (27.98972406 -26.34638635),2.592853546142578,0.6941483616828918,6928.0,6928.0,5.939407825469971,6.222103118896484
-28.81058577,27.80452377,539.1448,0.9569,5G395RQ3+QR6H,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Setsoto Local Municipality,Setsoto Ward 15,unclassified,road,,way,826136424.0,,,,POINT (27.80452377 -28.81058577),2.5,0.1801449954509735,1818.0,1818.0,2.08134126663208,1.662825584411621
-26.18992232,27.68691503,3128.9726,0.9602,5G59RM6P+2QM3,South Africa,,Gauteng,West Rand District Municipality,,Randfontein Local Municipality,Culemborgpark,unclassified,road,,way,288282229.0,,,asphalt,POINT (27.68691503 -26.18992232),5.325659275054932,1.8618876934051514,18640.0,18640.0,0.0,0.0
-27.86433105,26.76106288,444.6528,0.9544,5G484QP6+7C8J,South Africa,,Free State,Lejweleputswa District Municipality,,Matjhabeng Local Municipality,Matjhabeng Ward 20,residential,road,,way,446586375.0,,,,POINT (26.76106288 -27.86433105),7.203840255737305,3.9175782203674316,39167.0,39167.0,89.23741149902344,86.34693145751953
-29.16645299,26.29301483,326.4966,0.95,5G28R7MV+C66V,South Africa,,Free State,Mangaung Metropolitan Municipality,,,Sonskyn,unclassified,road,,way,112790407.0,,,unpaved,POINT (26.29301483 -29.16645299),7.486166954040527,2.343686819076538,23462.0,23462.0,53.498199462890625,54.049259185791016
-25.94278375,28.13931058,8971.2631,0.9535,5G6C344Q+VPMQ,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 92,service,road,,way,542409271.0,,,asphalt,POINT (28.13931058 -25.94278375),5.834220886230469,2.720205545425415,27199.0,27199.0,0.0,0.0
-29.11546758,27.96023629,959.1112,0.952,5G29VXM6+R398,,,,,,,,,,,,,,,,POINT (27.96023629 -29.11546758),2.9608569145202637,0.5469739437103271,5460.0,5460.0,24.117794036865234,24.87099266052246
-29.74498712,24.78329382,342.8888,0.9513,5G267Q4M+283F,South Africa,,Free State,Xhariep District Municipality,,Letsemeng Local Municipality,Teisesville,residential,road,,way,792574920.0,,,,POINT (24.78329382 -29.74498712),7.5073161125183105,2.3711559772491455,23693.0,23693.0,26.285633087158203,24.788536071777344
-26.17489313,28.31787969,775.5725,0.964,5G5CR8G9+25R6,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Airfield,school,amenity,,way,26413458.0,,,,POINT (28.31787969 -26.17489313),6.287501335144043,2.1536011695861816,21987.0,21987.0,16.79595375061035,18.023778915405273
-30.7101992,26.70585803,682.7371,0.9524,4GX87PQ4+W8H3,South Africa,,Eastern Cape,Joe Gqabi District Municipality,,Maletswai Local Municipality,Maletswai Ward 4,trunk,road,,way,1080565250.0,,,asphalt,POINT (26.70585803 -30.7101992),2.5,0.049117498099803925,678.0,678.0,0.0,0.0
